,Airlines,Travel_date,From,To,Departuretime,Arrivaltime,Stops,Price
2,AirIndia,15/05/2022,Bengaluru,Mumbai,21:00,22:50,Nonstop,"2208"
3,AirAsia,15/05/2022,Bengaluru,Mumbai,05:35,07:15,Nonstop,"2309"
4,AirAsia,15/05/2022,Bengaluru,Mumbai,18:50,20:35,Nonstop,"2309"
5,AirAsia,15/05/2022,Bengaluru,Mumbai,22:35,00:35,Nonstop,"2309"
6,AirAsia,15/05/2022,Bengaluru,Mumbai,22:45,00:35,Nonstop,"2309"
7,GoFirst,15/05/2022,Bengaluru,Mumbai,05:45,07:25,Nonstop,"2423"
8,GoFirst,15/05/2022,Bengaluru,Mumbai,08:20,10:05,Nonstop,"2423"
9,GoFirst,15/05/2022,Bengaluru,Mumbai,16:20,18:15,Nonstop,"2423"
10,GoFirst,15/05/2022,Bengaluru,Mumbai,22:25,00:15,Nonstop,"2423"
11,SpiceJet,15/05/2022,Bengaluru,Mumbai,06:30,08:15,Nonstop,"2446"
12,SpiceJet,15/05/2022,Bengaluru,Mumbai,18:55,20:55,Nonstop,"2446"
13,IndiGo,15/05/2022,Bengaluru,Mumbai,04:30,06:05,Nonstop,"2572"
14,IndiGo,15/05/2022,Bengaluru,Mumbai,06:00,07:40,Nonstop,"2572"
15,IndiGo,15/05/2022,Bengaluru,Mumbai,07:00,08:45,Nonstop,"2572"
16,IndiGo,15/05/2022,Bengaluru,Mumbai,08:00,09:50,Nonstop,"2572"
17,IndiGo,15/05/2022,Bengaluru,Mumbai,10:30,12:15,Nonstop,"2572"
18,IndiGo,15/05/2022,Bengaluru,Mumbai,16:40,18:30,Nonstop,"2572"
19,IndiGo,15/05/2022,Bengaluru,Mumbai,19:40,21:20,Nonstop,"2572"
20,IndiGo,15/05/2022,Bengaluru,Mumbai,22:45,00:25,Nonstop,"2572"
21,Vistara,15/05/2022,Bengaluru,Mumbai,06:40,08:15,Nonstop,"2600"
22,Vistara,15/05/2022,Bengaluru,Mumbai,09:30,11:25,Nonstop,"2600"
23,Vistara,15/05/2022,Bengaluru,Mumbai,18:25,20:15,Nonstop,"2600"
24,Vistara,15/05/2022,Bengaluru,Mumbai,19:00,20:45,Nonstop,"2600"
25,Vistara,15/05/2022,Bengaluru,Mumbai,19:55,21:50,Nonstop,"2600"
26,Vistara,15/05/2022,Bengaluru,Mumbai,21:40,23:25,Nonstop,"2600"
27,IndiGo,15/05/2022,Bengaluru,Mumbai,12:40,14:25,Nonstop,"2729"
28,IndiGo,15/05/2022,Bengaluru,Mumbai,18:00,19:45,Nonstop,"2729"
29,IndiGo,15/05/2022,Bengaluru,Mumbai,21:45,23:30,Nonstop,"2729"
30,AirAsia,15/05/2022,Bengaluru,Mumbai,20:45,02:25,1stopviaGoa,"3930"
31,AirAsia,15/05/2022,Bengaluru,Mumbai,20:45,02:25,1stopviaGoa,"3930"
32,AirIndia,15/05/2022,Bengaluru,Mumbai,18:50,23:50,1stopviaHyderabad,"4549"
33,GoFirst,15/05/2022,Bengaluru,Mumbai,22:15,09:50,1stopviaKochi,"4611"
34,IndiGo,15/05/2022,Bengaluru,Mumbai,14:55,23:15,1stopviaCoimbatore,"4617"
35,IndiGo,15/05/2022,Bengaluru,Mumbai,00:40,08:20,1stopviaGoa,"4700"
36,IndiGo,15/05/2022,Bengaluru,Mumbai,19:55,00:50,1stopviaGoa,"4700"
37,AirAsia,15/05/2022,Bengaluru,Mumbai,13:10,19:35,1stopviaKochi,"4731"
38,AirAsia,15/05/2022,Bengaluru,Mumbai,12:55,19:35,1stopviaKochi,"4731"
39,AirAsia,15/05/2022,Bengaluru,Mumbai,05:40,19:35,1stopviaKochi,"4731"
40,AirIndia,15/05/2022,Bengaluru,Mumbai,09:00,23:05,"2stopviaMysore,Kochi","4884"
41,IndiGo,15/05/2022,Bengaluru,Mumbai,06:05,10:10,1stopviaHyderabad,"5029"
42,IndiGo,15/05/2022,Bengaluru,Mumbai,07:05,12:25,1stopviaHyderabad,"5029"
43,IndiGo,15/05/2022,Bengaluru,Mumbai,10:15,16:35,1stopviaHyderabad,"5029"
44,IndiGo,15/05/2022,Bengaluru,Mumbai,12:55,19:20,1stopviaHyderabad,"5029"
45,IndiGo,15/05/2022,Bengaluru,Mumbai,16:20,20:50,1stopviaHyderabad,"5029"
46,IndiGo,15/05/2022,Bengaluru,Mumbai,18:45,23:25,1stopviaHyderabad,"5029"
47,IndiGo,15/05/2022,Bengaluru,Mumbai,23:45,05:55,1stopviaHyderabad,"5029"
48,IndiGo,15/05/2022,Bengaluru,Mumbai,10:15,14:35,1stopviaGoa,"5222"
49,IndiGo,15/05/2022,Bengaluru,Mumbai,12:55,17:50,1stopviaGoa,"5222"
50,Vistara,15/05/2022,Bengaluru,Mumbai,19:55,23:00,1stopviaHyderabad,"5382"
51,GoFirst,15/05/2022,Bengaluru,Mumbai,15:45,20:05,1stopviaGoa,"5413"
52,IndiGo,15/05/2022,Bengaluru,Mumbai,07:00,11:45,1stopviaChennai,"5651"
53,IndiGo,15/05/2022,Bengaluru,Mumbai,09:30,15:10,1stopviaChennai,"5651"
54,IndiGo,15/05/2022,Bengaluru,Mumbai,15:55,20:00,1stopviaChennai,"5651"
55,IndiGo,15/05/2022,Bengaluru,Mumbai,14:50,20:00,1stopviaChennai,"5651"
56,IndiGo,15/05/2022,Bengaluru,Mumbai,17:10,21:55,1stopviaChennai,"5651"
57,IndiGo,15/05/2022,Bengaluru,Mumbai,18:05,23:55,1stopviaChennai,"5651"
58,IndiGo,15/05/2022,Bengaluru,Mumbai,07:15,12:05,1stopviaKochi,"6022"
0,AirIndia,31/05/2022,Bengaluru,Mumbai,06:45,08:35,Nonstop,"2208"
1,AirIndia,31/05/2022,Bengaluru,Mumbai,08:20,10:05,Nonstop,"2208"
2,AirIndia,31/05/2022,Bengaluru,Mumbai,21:00,22:50,Nonstop,"2208"
3,AirAsia,31/05/2022,Bengaluru,Mumbai,05:35,07:15,Nonstop,"2309"
4,AirAsia,31/05/2022,Bengaluru,Mumbai,18:50,20:35,Nonstop,"2309"
5,AirAsia,31/05/2022,Bengaluru,Mumbai,22:35,00:35,Nonstop,"2309"
6,AirAsia,31/05/2022,Bengaluru,Mumbai,22:45,00:35,Nonstop,"2309"
7,GoFirst,31/05/2022,Bengaluru,Mumbai,05:45,07:25,Nonstop,"2423"
8,GoFirst,31/05/2022,Bengaluru,Mumbai,08:20,10:05,Nonstop,"2423"
9,GoFirst,31/05/2022,Bengaluru,Mumbai,16:30,18:15,Nonstop,"2423"
10,GoFirst,31/05/2022,Bengaluru,Mumbai,22:25,00:15,Nonstop,"2423"
11,SpiceJet,31/05/2022,Bengaluru,Mumbai,06:30,08:15,Nonstop,"2446"
12,SpiceJet,31/05/2022,Bengaluru,Mumbai,18:55,20:55,Nonstop,"2446"
13,IndiGo,31/05/2022,Bengaluru,Mumbai,04:30,06:05,Nonstop,"2572"
14,IndiGo,31/05/2022,Bengaluru,Mumbai,06:00,07:40,Nonstop,"2572"
15,IndiGo,31/05/2022,Bengaluru,Mumbai,07:00,08:45,Nonstop,"2572"
16,IndiGo,31/05/2022,Bengaluru,Mumbai,08:00,09:50,Nonstop,"2572"
17,IndiGo,31/05/2022,Bengaluru,Mumbai,10:30,12:15,Nonstop,"2572"
18,IndiGo,31/05/2022,Bengaluru,Mumbai,12:40,14:25,Nonstop,"2572"
19,IndiGo,31/05/2022,Bengaluru,Mumbai,16:40,18:30,Nonstop,"2572"
20,IndiGo,31/05/2022,Bengaluru,Mumbai,18:00,19:45,Nonstop,"2572"
21,IndiGo,31/05/2022,Bengaluru,Mumbai,19:40,21:20,Nonstop,"2572"
22,IndiGo,31/05/2022,Bengaluru,Mumbai,21:45,23:30,Nonstop,"2572"
23,IndiGo,31/05/2022,Bengaluru,Mumbai,22:45,00:25,Nonstop,"2572"
24,Vistara,31/05/2022,Bengaluru,Mumbai,06:40,08:15,Nonstop,"2600"
25,Vistara,31/05/2022,Bengaluru,Mumbai,08:30,10:15,Nonstop,"2600"
26,Vistara,31/05/2022,Bengaluru,Mumbai,09:30,11:25,Nonstop,"2600"
27,Vistara,31/05/2022,Bengaluru,Mumbai,18:25,20:15,Nonstop,"2600"
28,Vistara,31/05/2022,Bengaluru,Mumbai,19:00,20:45,Nonstop,"2600"
29,Vistara,31/05/2022,Bengaluru,Mumbai,19:55,21:50,Nonstop,"2600"
30,Vistara,31/05/2022,Bengaluru,Mumbai,21:40,23:25,Nonstop,"2600"
31,IndiGo,31/05/2022,Bengaluru,Mumbai,09:45,16:35,1stopviaVadodara,"3154"
32,IndiGo,31/05/2022,Bengaluru,Mumbai,09:45,16:35,1stopviaVadodara,"3154"
33,IndiGo,31/05/2022,Bengaluru,Mumbai,14:55,23:15,1stopviaCoimbatore,"3154"
34,GoFirst,31/05/2022,Bengaluru,Mumbai,15:45,01:10,1stopviaGoa,"3906"
35,AirAsia,31/05/2022,Bengaluru,Mumbai,20:45,02:25,1stopviaGoa,"3930"
36,IndiGo,31/05/2022,Bengaluru,Mumbai,05:20,11:40,1stopviaMangalore,"4105"
37,IndiGo,31/05/2022,Bengaluru,Mumbai,09:40,18:15,1stopviaMangalore,"4105"
38,IndiGo,31/05/2022,Bengaluru,Mumbai,06:05,10:10,1stopviaHyderabad,"4181"
39,IndiGo,31/05/2022,Bengaluru,Mumbai,07:05,12:25,1stopviaHyderabad,"4181"
40,IndiGo,31/05/2022,Bengaluru,Mumbai,10:15,16:35,1stopviaHyderabad,"4181"
41,IndiGo,31/05/2022,Bengaluru,Mumbai,08:55,16:35,1stopviaHyderabad,"4181"
42,IndiGo,31/05/2022,Bengaluru,Mumbai,12:55,19:20,1stopviaHyderabad,"4181"
43,IndiGo,31/05/2022,Bengaluru,Mumbai,16:20,20:50,1stopviaHyderabad,"4181"
44,IndiGo,31/05/2022,Bengaluru,Mumbai,18:45,23:25,1stopviaHyderabad,"4181"
45,IndiGo,31/05/2022,Bengaluru,Mumbai,23:45,05:55,1stopviaHyderabad,"4181"
46,IndiGo,31/05/2022,Bengaluru,Mumbai,21:55,05:55,1stopviaHyderabad,"4181"
47,AirIndia,31/05/2022,Bengaluru,Mumbai,18:50,23:50,1stopviaHyderabad,"4549"
48,IndiGo,31/05/2022,Bengaluru,Mumbai,19:55,00:50,1stopviaGoa,"4700"
49,GoFirst,31/05/2022,Bengaluru,Mumbai,15:45,20:05,1stopviaGoa,"4887"
50,Vistara,31/05/2022,Bengaluru,Mumbai,07:55,14:30,1stopviaHyderabad,"5082"
51,Vistara,31/05/2022,Bengaluru,Mumbai,19:55,23:00,1stopviaHyderabad,"5082"
52,IndiGo,31/05/2022,Bengaluru,Mumbai,12:55,17:50,1stopviaGoa,"5222"
53,IndiGo,31/05/2022,Bengaluru,Mumbai,07:00,11:45,1stopviaChennai,"5651"
54,IndiGo,31/05/2022,Bengaluru,Mumbai,15:55,20:00,1stopviaChennai,"5651"
55,IndiGo,31/05/2022,Bengaluru,Mumbai,14:50,20:00,1stopviaChennai,"5651"
56,IndiGo,31/05/2022,Bengaluru,Mumbai,17:10,21:55,1stopviaChennai,"5651"
57,IndiGo,31/05/2022,Bengaluru,Mumbai,07:15,12:05,1stopviaKochi,"6009"
0,GoFirst,01/03/2022,Bengaluru,Pune,07:20,18:40,1stopviaNewDelhi,"5177"
1,GoFirst,01/03/2022,Bengaluru,Pune,07:20,18:40,1stopviaNewDelhi,"5177"
2,GoFirst,01/03/2022,Bengaluru,Pune,21:55,11:45,1stopviaNewDelhi,"5177"
3,GoFirst,01/03/2022,Bengaluru,Pune,17:00,11:45,"2stopviaRanchi,NewDelhi","5177"
4,IndiGo,01/03/2022,Bengaluru,Pune,05:15,06:45,Nonstop,"5178"
5,GoFirst,01/03/2022,Bengaluru,Pune,05:40,07:10,Nonstop,"5178"
6,SpiceJet,01/03/2022,Bengaluru,Pune,10:20,11:55,Nonstop,"5178"
7,GoFirst,01/03/2022,Bengaluru,Pune,16:45,18:15,Nonstop,"5178"
8,GoFirst,01/03/2022,Bengaluru,Pune,17:20,18:50,Nonstop,"5178"
9,IndiGo,01/03/2022,Bengaluru,Pune,20:15,21:50,Nonstop,"5178"
10,IndiGo,01/03/2022,Bengaluru,Pune,23:00,00:30,Nonstop,"5178"
11,GoFirst,01/03/2022,Bengaluru,Pune,23:20,00:45,Nonstop,"5178"
12,IndiGo,01/03/2022,Bengaluru,Pune,14:50,00:05,1stopviaChennai,"5178"
13,IndiGo,01/03/2022,Bengaluru,Pune,14:50,00:05,1stopviaChennai,"5178"
14,IndiGo,01/03/2022,Bengaluru,Pune,21:45,02:55,1stopviaGoa,"5178"
15,IndiGo,01/03/2022,Bengaluru,Pune,19:50,02:55,1stopviaGoa,"5178"
16,IndiGo,01/03/2022,Bengaluru,Pune,17:10,02:55,1stopviaGoa,"5178"
17,IndiGo,01/03/2022,Bengaluru,Pune,22:55,04:55,1stopviaChennai,"5178"
18,IndiGo,01/03/2022,Bengaluru,Pune,21:55,05:50,1stopviaHyderabad,"5178"
19,IndiGo,01/03/2022,Bengaluru,Pune,20:15,05:50,1stopviaHyderabad,"5178"
20,AirAsia,01/03/2022,Bengaluru,Pune,12:50,14:25,Nonstop,"5179"
21,AirAsia,01/03/2022,Bengaluru,Pune,22:00,23:20,Nonstop,"5179"
22,IndiGo,01/03/2022,Bengaluru,Pune,16:20,23:05,1stopviaHyderabad,"5635"
23,IndiGo,01/03/2022,Bengaluru,Pune,11:20,13:00,Nonstop,"6071"
24,IndiGo,01/03/2022,Bengaluru,Pune,19:20,23:05,1stopviaHyderabad,"6092"
25,IndiGo,01/03/2022,Bengaluru,Pune,13:05,23:05,1stopviaHyderabad,"6092"
26,IndiGo,01/03/2022,Bengaluru,Pune,17:15,18:45,Nonstop,"6543"
27,IndiGo,01/03/2022,Bengaluru,Pune,10:15,14:55,1stopviaHyderabad,"6548"
28,IndiGo,01/03/2022,Bengaluru,Pune,10:15,14:55,1stopviaHyderabad,"6548"
29,IndiGo,01/03/2022,Bengaluru,Pune,09:20,14:55,1stopviaHyderabad,"6548"
30,IndiGo,01/03/2022,Bengaluru,Pune,07:10,14:55,1stopviaHyderabad,"6548"
31,IndiGo,01/03/2022,Bengaluru,Pune,06:10,14:55,1stopviaHyderabad,"6548"
32,IndiGo,01/03/2022,Bengaluru,Pune,05:10,14:55,1stopviaHyderabad,"6548"
33,IndiGo,01/03/2022,Bengaluru,Pune,10:55,17:15,1stopviaChennai,"6548"
34,IndiGo,01/03/2022,Bengaluru,Pune,09:20,17:15,1stopviaChennai,"6548"
35,IndiGo,01/03/2022,Bengaluru,Pune,11:20,17:15,1stopviaChennai,"7462"
36,IndiGo,01/03/2022,Bengaluru,Pune,18:15,00:05,1stopviaChennai,"7919"
37,AirIndia,01/03/2022,Bengaluru,Pune,21:00,06:35,1stopviaNewDelhi,"13054"
38,Vistara,01/03/2022,Bengaluru,Pune,09:45,16:20,1stopviaNewDelhi,"13258"
0,IndiGo,16/03/2022,Bengaluru,Pune,05:15,06:45,Nonstop,"2850"
1,GoFirst,16/03/2022,Bengaluru,Pune,05:40,07:10,Nonstop,"2850"
2,AirAsia,16/03/2022,Bengaluru,Pune,12:50,14:25,Nonstop,"2850"
3,GoFirst,16/03/2022,Bengaluru,Pune,16:45,18:15,Nonstop,"2850"
4,GoFirst,16/03/2022,Bengaluru,Pune,17:20,18:50,Nonstop,"2850"
5,AirAsia,16/03/2022,Bengaluru,Pune,22:00,23:20,Nonstop,"2850"
6,GoFirst,16/03/2022,Bengaluru,Pune,23:20,00:45,Nonstop,"2850"
7,SpiceJet,16/03/2022,Bengaluru,Pune,10:20,11:55,Nonstop,"2862"
8,IndiGo,16/03/2022,Bengaluru,Pune,11:20,13:00,Nonstop,"3603"
9,IndiGo,16/03/2022,Bengaluru,Pune,17:15,18:45,Nonstop,"3603"
10,IndiGo,16/03/2022,Bengaluru,Pune,20:15,21:50,Nonstop,"3603"
11,IndiGo,16/03/2022,Bengaluru,Pune,23:00,00:30,Nonstop,"3603"
12,SpiceJet,16/03/2022,Bengaluru,Pune,05:45,20:10,1stopviaGoa,"4363"
13,SpiceJet,16/03/2022,Bengaluru,Pune,05:45,20:10,1stopviaGoa,"4363"
14,IndiGo,16/03/2022,Bengaluru,Pune,10:15,14:55,1stopviaHyderabad,"4654"
15,IndiGo,16/03/2022,Bengaluru,Pune,07:10,14:55,1stopviaHyderabad,"4654"
16,IndiGo,16/03/2022,Bengaluru,Pune,07:05,11:40,1stopviaChennai,"5022"
17,IndiGo,16/03/2022,Bengaluru,Pune,14:50,00:05,1stopviaChennai,"5022"
18,IndiGo,16/03/2022,Bengaluru,Pune,22:55,04:55,1stopviaChennai,"5023"
19,GoFirst,16/03/2022,Bengaluru,Pune,07:20,18:40,1stopviaNewDelhi,"5177"
20,GoFirst,16/03/2022,Bengaluru,Pune,18:50,00:40,1stopviaAhmedabad,"5177"
21,GoFirst,16/03/2022,Bengaluru,Pune,14:00,01:05,1stopviaKolkata,"5177"
22,GoFirst,16/03/2022,Bengaluru,Pune,21:55,11:45,1stopviaNewDelhi,"5177"
23,IndiGo,16/03/2022,Bengaluru,Pune,15:00,23:00,1stopviaCoimbatore,"5178"
24,IndiGo,16/03/2022,Bengaluru,Pune,23:45,05:50,1stopviaHyderabad,"5178"
25,IndiGo,16/03/2022,Bengaluru,Pune,21:55,05:50,1stopviaHyderabad,"5178"
26,IndiGo,16/03/2022,Bengaluru,Pune,09:20,14:55,1stopviaHyderabad,"5493"
27,IndiGo,16/03/2022,Bengaluru,Pune,06:10,14:55,1stopviaHyderabad,"5493"
28,IndiGo,16/03/2022,Bengaluru,Pune,19:20,23:05,1stopviaHyderabad,"5493"
29,IndiGo,16/03/2022,Bengaluru,Pune,16:20,23:05,1stopviaHyderabad,"5493"
30,IndiGo,16/03/2022,Bengaluru,Pune,13:05,23:05,1stopviaHyderabad,"5493"
31,IndiGo,16/03/2022,Bengaluru,Pune,18:15,00:05,1stopviaChennai,"5600"
32,IndiGo,16/03/2022,Bengaluru,Pune,10:55,17:15,1stopviaChennai,"5967"
33,IndiGo,16/03/2022,Bengaluru,Pune,09:20,17:15,1stopviaChennai,"5967"
34,AirIndia,16/03/2022,Bengaluru,Pune,10:25,18:10,1stopviaNewDelhi,"7421"
35,Vistara,16/03/2022,Bengaluru,Pune,09:45,16:20,1stopviaNewDelhi,"7896"
0,IndiGo,31/03/2022,Bengaluru,Pune,06:05,14:45,1stopviaHyderabad,"1715"
1,IndiGo,31/03/2022,Bengaluru,Pune,06:05,14:45,1stopviaHyderabad,"1715"
2,IndiGo,31/03/2022,Bengaluru,Pune,14:55,23:00,1stopviaCoimbatore,"1715"
3,IndiGo,31/03/2022,Bengaluru,Pune,22:15,04:20,1stopviaMangalore,"1715"
4,IndiGo,31/03/2022,Bengaluru,Pune,21:55,05:50,1stopviaHyderabad,"1715"
5,IndiGo,31/03/2022,Bengaluru,Pune,16:20,23:20,1stopviaHyderabad,"2478"
6,IndiGo,31/03/2022,Bengaluru,Pune,02:40,04:05,Nonstop,"2850"
7,GoFirst,31/03/2022,Bengaluru,Pune,05:30,06:45,Nonstop,"2850"
8,GoFirst,31/03/2022,Bengaluru,Pune,15:30,16:50,Nonstop,"2850"
9,GoFirst,31/03/2022,Bengaluru,Pune,17:25,18:40,Nonstop,"2850"
10,AirAsia,31/03/2022,Bengaluru,Pune,22:00,23:20,Nonstop,"2850"
11,GoFirst,31/03/2022,Bengaluru,Pune,23:30,01:00,Nonstop,"2850"
12,SpiceJet,31/03/2022,Bengaluru,Pune,10:45,12:15,Nonstop,"2862"
13,IndiGo,31/03/2022,Bengaluru,Pune,21:40,02:55,1stopviaGoa,"3243"
14,IndiGo,31/03/2022,Bengaluru,Pune,19:55,02:55,1stopviaGoa,"3243"
15,AirAsia,31/03/2022,Bengaluru,Pune,13:00,14:25,Nonstop,"3340"
16,IndiGo,31/03/2022,Bengaluru,Pune,05:15,06:35,Nonstop,"3603"
17,IndiGo,31/03/2022,Bengaluru,Pune,11:20,12:45,Nonstop,"3603"
18,IndiGo,31/03/2022,Bengaluru,Pune,17:10,18:35,Nonstop,"3603"
19,IndiGo,31/03/2022,Bengaluru,Pune,20:15,21:45,Nonstop,"3603"
20,IndiGo,31/03/2022,Bengaluru,Pune,23:05,00:30,Nonstop,"3603"
21,GoFirst,31/03/2022,Bengaluru,Pune,19:35,23:30,1stopviaHyderabad,"3969"
22,GoFirst,31/03/2022,Bengaluru,Pune,19:35,23:30,1stopviaHyderabad,"3969"
23,IndiGo,31/03/2022,Bengaluru,Pune,10:55,17:05,1stopviaChennai,"4006"
24,IndiGo,31/03/2022,Bengaluru,Pune,09:30,17:05,1stopviaChennai,"4006"
25,IndiGo,31/03/2022,Bengaluru,Pune,08:00,17:05,1stopviaChennai,"4006"
